make	model	body style	year	mileage	engine	fuel type	number of owners	price
Ford	Mustang	EcoBoost Premium Fastback	2015	70,716	2.3L Inline-4 Gas Turbocharged	Gas	2	15,500
Ford	Super Duty F-250	Lariat Crew Cab 172" 4WD	2015	206,372	6.7L V-8 Diesel Turbocharged	Diesel	3	24,950
Ford	Transit Cargo Van	T-250 with Swing-Out RH Door 130" Low Roof 9000 GVWR	2015	131,315	3.7L V-6 Gas	Gas	2	17,995
Ford	Super Duty F-350	Lariat SuperCab 158" 4WD	2015	107,868	6.2L V-8 Gas	Gas	1	29,990
Ford	Super Duty F-250	XL Crew Cab 172" 4WD	2015	200,181	6.2L V-8 Gas	Gas	1	18,495
Ford	F-150	XL SuperCab 6.5' Box 4WD	2015	61,239	5.0L V-8 Gas	Gas	1	20,993
Ford	F-150	Lariat SuperCrew 6.5' Box RWD	2015	47,585	5.0L V-8 Gas Turbocharged	Gas	3	29,990
Ford	F-150	XLT SuperCab 6.5' Box 4WD	2015	34,776	5.0L V-8 Gas	Gas	2	28,990
Ford	F-150	XL: Regular Cab 8.0' Box RWD	2015	146,847	3.5L V-6 Gas	Gas	1	11,889
Ford	Econoline Commercial Cutaway	E-350 138" DRW	2015	43,000	5.4L V-8 Gas	Gas	1	16,995
Ford	Explorer	Sport 4WD	2015	110,101	3.5L V-6 Gas Turbocharged	Gas	1	16,659
Ford	Fusion	S FWD	2015	107,361	2.5L Inline-4 Gas	Gas	1	7,995
Ford	Super Duty F-250	XLT Crew Cab 156" 4WD	2015	51,441	6.2L V-8 Gas	Gas	1	32,888
Ford	Explorer	XLT FWD	2015	110,280	3.5L V-6 Gas	Gas	3	13,998
Ford	Super Duty F-250	XL SuperCab 158" 4WD	2015	75,986	6.2L V-8 Gas	Gas	1	24,000
Ford	Super Duty F-250	Lariat Crew Cab 172" 4WD	2015	110,405	6.2L V-8 Gas	Gas	2	32,008
Ford	Escape	SE FWD	2015	107,752	1.6L Inline-4 Gas Turbocharged	Gas	2	9,433
Ford	Transit Passenger Wagon	T-350 XLT with Sliding RH Door 148" Low Roof	2015	79,101	3.7L V-6 Gas	Gas	3	18,440
Ford	F-150	Lariat SuperCrew 6.5' Box RWD	2015	131,783	5.0L V-8 Gas Turbocharged	Gas	1	21,998
Ford	Fusion	SE FWD	2015	92,261	2.5L Inline-4 Gas	Gas	2	8,499
Ford	F-150	XL SuperCab 6.5' Box RWD	2015	162,329	2.7L V-6 Gas Turbocharged	Gas	1	12,995
Ford	Escape	SE 4WD	2015	68,245	2.0L Inline-4 Gas Turbocharged	Gas	2	11,745
Ford	Fiesta	SE Hatchback	2015	86,906	1.6L Inline-4 Gas	Gas	4	6,191
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2015	116,278	5.0L V-8 Gas	Gas	2	26,900
Ford	Transit Connect Van	XL LWB	2015	104,357	1.6L Inline-4 Gas Turbocharged	Gas	6	10,500
Ford	Taurus	Limited FWD	2015	86,578	3.5L V-6 Gas	Gas	2	9,995
Ford	Super Duty F-250	Lariat SuperCab 142" 4WD	2015	124,566	6.2L V-8 Gas	Gas	1	22,500
Ford	Super Duty F-250	Lariat Crew Cab 156" 4WD	2015	68,704	6.2L V-8 Gas	Gas	2	34,495
Ford	Super Duty F-250	XLT SuperCab 158" 4WD	2015	123,829	6.2L V-8 Gas	Gas	2	19,975
Ford	Super Duty F-250	Lariat Crew Cab 172" 4WD	2015	82,041	6.2L V-8 Gas	Gas	4	33,988
Ford	Mustang	EcoBoost Premium Fastback	2015	70,716	2.3L Inline-4 Gas Turbocharged	Gas	2	15,500
Ford	Super Duty F-250	Lariat Crew Cab 172" 4WD	2015	206,372	6.7L V-8 Diesel Turbocharged	Diesel	3	24,950
Ford	Transit Cargo Van	T-250 with Swing-Out RH Door 130" Low Roof 9000 GVWR	2015	131,315	3.7L V-6 Gas	Gas	2	17,995
Ford	Super Duty F-350	Lariat SuperCab 158" 4WD	2015	107,868	6.2L V-8 Gas	Gas	1	29,990
Ford	Super Duty F-250	XL Crew Cab 172" 4WD	2015	200,181	6.2L V-8 Gas	Gas	1	18,495
Ford	F-150	XL SuperCab 6.5' Box 4WD	2015	61,239	5.0L V-8 Gas	Gas	1	20,993
Ford	F-150	Lariat SuperCrew 6.5' Box RWD	2015	47,585	5.0L V-8 Gas Turbocharged	Gas	3	29,990
Ford	Fusion	SE FWD	2016	63,170	2.5L Inline-4 Gas	Gas	2	11,317
Ford	Focus	SE Sedan	2016	63,648	2.0L Inline-4 Gas	Gas	1	7,088
Ford	Explorer	XLT 4WD	2016	43,322	3.5L V-6 Gas	Gas	2	22,690
Ford	Transit Cargo Van	T-150 with Swing-Out RH Door 130" Low Roof 8600 GVWR	2016	82,916	3.7L V-6 Gas	Gas	1	16,295
Ford	C-Max	Hybrid SE	2016	78,271	2.0L Inline-4 Hybrid	Hybrid	2	8,495
Ford	Fusion	SE FWD	2016	86,128	2.5L Inline-4 Gas	Gas	2	8,988
Ford	Fiesta	S Hatchback	2016	64,765	1.6L Inline-4 Gas	Gas	2	6,850
Ford	Fiesta	S Hatchback	2016	120,645	1.6L Inline-4 Gas	Gas	1	4,995
Ford	Escape	SE 4WD	2016	54,048	1.6L Inline-4 Gas Turbocharged	Gas	2	12,000
Ford	Fusion	SE FWD	2016	132,232	2.5L Inline-4 Gas	Gas	2	6,500
Ford	Fusion	SE FWD	2016	64,161	2.5L Inline-4 Gas	Gas	2	9,985
Ford	Fusion	SE FWD	2016	71,721	2.5L Inline-4 Gas	Gas	1	9,995
Ford	Fusion	SE AWD	2016	51,767	2.0L Inline-4 Gas Turbocharged	Gas	2	12,950
Ford	Super Duty F-250	XLT Crew Cab 156" 4WD	2016	85,490	6.2L V-8 Gas	Gas	2	27,799
Ford	Super Duty F-250	XLT Crew Cab 156" 4WD	2016	86,299	6.2L V-8 Gas	Gas	2	30,988
Ford	Super Duty F-250	XLT Crew Cab 156" 4WD	2016	155,071	6.2L V-8 Gas	Gas	2	23,897
Ford	Explorer	Limited FWD	2016	85,048	3.5L V-6 Gas	Gas	1	16,900
Ford	Fusion	SE FWD	2016	135,397	2.5L Inline-4 Gas	Gas	2	7,899
Ford	Super Duty F-250	XLT Crew Cab 156" 4WD	2016	73,073	6.2L V-8 Gas	Gas	2	29,490
Ford	Fusion	SE FWD	2016	102,242	1.5L Inline-4 Gas Turbocharged	Gas	2	6,999
Ford	Transit Passenger Wagon	T-350 XL with Sliding RH Door 148" Low Roof	2016	61,187	3.7L V-6 Gas	Gas	2	18,995
Ford	Transit Passenger Wagon	T-350 XLT with Swing-Out RH Door 148" Low Roof	2016	70,691	3.7L V-6 Gas	Gas	2	16,991
Ford	F-150	Lariat SuperCrew 5.5' Box 4WD	2016	46,735	3.5L V-6 Gas Turbocharged	Gas	1	35,995
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2016	77,833	5.0L V-8 Gas	Gas	3	22,995
Ford	F-150	XLT SuperCrew 5.5' Box RWD	2016	166,067	3.5L V-6 Gas Turbocharged	Gas	2	15,691
Ford	Fusion	SE FWD	2016	74,381	1.5L Inline-4 Gas Turbocharged	Gas	2	7,916
Ford	Transit Passenger Wagon	T-150 XL with Swing-Out RH Door 130" Low Roof	2016	88,968	3.7L V-6 Gas	Gas	0	17,900
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2016	65,957	2.7L V-6 Gas Turbocharged	Gas	3	27,226
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2016	73,082	2.7L V-6 Gas Turbocharged	Gas	1	28,500
Ford	F-150	XLT SuperCrew 5.5' Box RWD	2016	96,641	3.5L V-6 Gas Turbocharged	Gas	1	19,997
Ford	Fiesta	S Hatchback	2016	47,966	1.6L Inline-4 Gas	Gas	2	6,995
Ford	Transit Passenger Wagon	T-350 XLT with Swing-Out RH Door 148" Low Roof	2016	33,163	3.7L V-6 Gas	Gas	2	22,499
Ford	Transit Passenger Wagon	T-350 XLT with Swing-Out RH Door 148" Low Roof	2016	98,779	3.7L V-6 Gas	Gas	2	16,999
Ford	Fusion	SE FWD	2016	73,659	1.5L Inline-4 Gas Turbocharged	Gas	2	9,997
Ford	Transit Passenger Wagon	T-350 XL with Swing-Out RH Door 148" Low Roof	2016	40,147	3.7L V-6 Gas	Gas	2	19,999
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2016	90,525	5.0L V-8 Gas	Gas	2	22,991
Ford	Escape	S FWD	2016	54,002	2.5L Inline-4 Gas	Gas	2	9,799
Ford	Super Duty F-250	XL Crew Cab 172" 4WD	2016	82,548	6.2L V-8 Gas	Gas	1	28,990
Ford	Super Duty F-350 Chassis Cab	XLT Regular Cab 141" 60" CA DRW 4WD	2016	60,187	6.2L V-8 Gas	Gas	1	26,990
Ford	F-150	XLT Regular Cab 8.0' Box RWD	2016	27,813	3.5L V-6 Gas	Gas	2	19,804
Ford	F-150	XLT SuperCab 6.5' Box 4WD	2016	38,200	2.7L V-6 Gas Turbocharged	Gas	2	23,938
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2016	23,886	3.5L V-6 Gas Turbocharged	Gas	0	36,988
Ford	Super Duty F-350	XLT Crew Cab 156" 4WD	2016	130,067	6.2L V-8 Gas	Gas	1	25,887
Ford	Super Duty F-350	XL Crew Cab 156" 4WD	2016	64,465	6.2L V-8 Gas	Gas	1	25,495
Ford	Transit Connect Van	XLT LWB	2016	100,229	2.5L Inline-4 Gas	Gas	2	11,994
Ford	Super Duty F-350	Platinum Crew Cab 172" 4WD	2016	181,120	6.7L V-8 Diesel Turbocharged	Diesel	1	35,999
Ford	Super Duty F-250	XL SuperCab 158" 4WD	2016	151,740	6.2L V-8 Gas	Gas	1	14,995
Ford	F-150	Limited SuperCrew 5.5' Box 4WD *Late Avail*	2016	214,000	3.5L V-6 Gas Turbocharged	Gas	0	14,995
Ford	Transit Cargo Van	T-250 with Swing-Out RH Door 130" Low Roof 9000 GVWR	2016	21,103	3.7L V-6 Gas	Gas	3	20,999
Ford	Focus	SE Sedan	2016	77,282	2.0L Inline-4 Gas	Gas	3	7,900
Ford	Transit Passenger Wagon	T-150 XL with Sliding RH Door 130" Low Roof	2016	49,204	3.7L V-6 Gas	Gas	1	15,998
Ford	Super Duty F-250	XL Crew Cab 172" 4WD	2016	154,529	6.2L V-8 Gas	Gas	1	20,322
Ford	Transit Passenger Wagon	T-350 XLT with Swing-Out RH Door 148" Low Roof	2016	92,230	3.7L V-6 Gas	Gas	2	18,999
Ford	Fusion	Titanium FWD	2016	70,328	2.0L Inline-4 Gas Turbocharged	Gas	2	10,490
Ford	Super Duty F-350	XLT Crew Cab 156" 4WD	2016	41,169	6.7L V-8 Diesel Turbocharged	Diesel	0	45,995
Ford	Super Duty F-250	XLT Crew Cab 156" 4WD	2016	143,584	6.2L V-8 Gas	Gas	2	24,596
Ford	Super Duty F-250	Lariat Crew Cab 172" 4WD	2016	49,668	6.2L V-8 Gas	Gas	1	37,997
Ford	Transit Passenger Wagon	T-350 XL with Sliding RH Door 148" Low Roof	2016	91,219	3.7L V-6 Gas	Gas	4	18,900
Ford	Fusion	SE FWD	2016	75,151	2.5L Inline-4 Gas	Gas	2	9,000
Ford	F-150	XLT Regular Cab 6.5' Box 4WD	2016	201,883	2.7L V-6 Gas Turbocharged	Gas	0	12,938
Ford	Transit Passenger Wagon	T-150 XL with Swing-Out RH Door 130" Low Roof	2016	191,558	3.7L V-6 Gas	Gas	1	11,501
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2016	25,582	3.5L V-6 Gas	Gas	1	29,980
Ford	Super Duty F-250	XL Crew Cab 156" RWD	2016	31,124	6.2L V-8 Gas	Gas	1	26,900
Ford	Transit Passenger Wagon	T-350 XLT with Swing-Out RH Door 148" Low Roof	2016	48,861	3.7L V-6 Gas	Gas	2	19,995
Ford	Super Duty F-250	XL Crew Cab 172" 4WD	2016	58,624	6.2L V-8 Gas	Gas	2	29,911
Ford	Super Duty F-250	XL SuperCab 142" 4WD	2016	36,950	6.2L V-8 Gas	Gas	1	28,995
Ford	Super Duty F-250	XL Crew Cab 156" RWD	2016	119,454	6.2L V-8 Gas	Gas	1	19,962
Ford	Transit Passenger Wagon	T-350 XL with Swing-Out RH Door 148" Low Roof	2016	83,931	3.7L V-6 Gas	Gas	4	16,430
Ford	F-150	XL SuperCrew 6.5' Box RWD	2016	138,526	2.7L V-6 Gas Turbocharged	Gas	1	19,500
Ford	F-150	Lariat SuperCab 6.5' Box RWD	2016	65,481	2.7L V-6 Gas Turbocharged	Gas	1	21,910
Ford	Focus	SE Sedan	2016	35,095	2.0L Inline-4 Gas	Gas	2	9,291
Ford	Focus	S Sedan	2016	58,751	2.0L Inline-4 Gas	Gas	1	7,736
Ford	Taurus	Limited FWD	2016	87,986	3.5L V-6 Gas	Gas	2	12,999
Ford	Explorer	Limited FWD	2016	55,313	3.5L V-6 Gas	Gas	2	21,495
Ford	Fiesta	S Hatchback	2016	71,000	1.6L Inline-4 Gas	Gas	1	5,900
Ford	Focus	SE Hatchback	2016	52,074	2.0L Inline-4 Gas	Gas	1	8,498
Ford	Transit Passenger Wagon	T-350 XLT with Swing-Out RH Door 148" Low Roof	2016	15,662	3.7L V-6 Gas	Gas	1	24,595
Ford	Escape	SE 4WD	2016	90,221	1.6L Inline-4 Gas Turbocharged	Gas	2	8,500
Ford	Super Duty F-250	Lariat Crew Cab 172" 4WD	2016	159,520	6.2L V-8 Gas	Gas	1	29,000
Ford	Explorer	Sport 4WD	2016	122,184	3.5L V-6 Gas Turbocharged	Gas	1	16,995
Ford	Super Duty F-250	XLT Crew Cab 156" 4WD	2016	82,016	6.2L V-8 Gas	Gas	2	28,899
Ford	Transit Passenger Wagon	T-350 XL with Swing-Out RH Door 148" Low Roof	2016	26,076	3.7L V-6 Gas	Gas	2	22,495
Ford	F-150	XLT SuperCrew 5.5' Box RWD	2016	55,749	5.0L V-8 Gas	Gas	2	24,183
Ford	F-150	XL SuperCrew 6.5' Box RWD	2016	75,062	2.7L V-6 Gas Turbocharged	Gas	1	19,970
Ford	F-150	XL SuperCrew 6.5' Box RWD	2016	126,421	2.7L V-6 Gas Turbocharged	Gas	2	18,998
Ford	Super Duty F-250	Lariat Crew Cab 172" 4WD	2016	155,182	6.2L V-8 Gas	Gas	1	26,750
Ford	Fusion	SE FWD	2016	59,695	2.5L Inline-4 Gas	Gas	2	9,298
Ford	Super Duty F-350	XLT Crew Cab 156" 4WD	2016	115,204	6.7L V-8 Diesel Turbocharged	Diesel	1	36,861
Ford	Fiesta	S Hatchback	2016	38,080	1.6L Inline-4 Gas	Gas	1	7,499
Ford	Focus	SE Hatchback	2016	70,342	2.0L Inline-4 Gas	Gas	2	7,295
Ford	Fusion	SE FWD	2016	31,222	1.5L Inline-4 Gas Turbocharged	Gas	2	11,995
Ford	Super Duty F-250	Lariat Crew Cab 172" 4WD	2016	72,552	6.2L V-8 Gas	Gas	2	38,997
Ford	F-150	XLT SuperCab 6.5' Box RWD	2016	136,583	3.5L V-6 Gas	Gas	1	17,999
Ford	Fiesta	S Hatchback	2016	49,436	1.6L Inline-4 Gas	Gas	1	7,099
Ford	Transit Passenger Wagon	T-350 XLT with Swing-Out RH Door 148" Low Roof	2016	41,866	3.7L V-6 Gas	Gas	2	21,000
Ford	Super Duty F-250	XLT SuperCab 158" 4WD	2016	97,061	6.2L V-8 Gas	Gas	1	23,988
Ford	Escape	SE 4WD	2016	96,263	1.6L Inline-4 Gas Turbocharged	Gas	1	8,988
Ford	Transit Passenger Wagon	T-350 XL with Swing-Out RH Door 148" Low Roof	2016	71,655	3.7L V-6 Gas	Gas	1	18,995
Ford	Escape	SE FWD	2016	73,759	1.6L Inline-4 Gas Turbocharged	Gas	1	9,995
Ford	Expedition	XLT RWD	2016	86,049	3.5L V-6 Gas Turbocharged	Gas	2	18,999
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2017	49,620	2.7L V-6 Gas Turbocharged	Gas	1	31,928
Ford	Explorer	XLT FWD	2017	32,824	3.5L V-6 Gas	Gas	1	21,188
Ford	Explorer	XLT FWD	2017	41,170	3.5L V-6 Gas	Gas	1	22,480
Ford	Fusion	SE FWD	2017	85,773	1.5L Inline-4 Gas Turbocharged	Gas	2	8,980
Ford	Super Duty F-250	XLT Crew Cab 6.75' Bed 4WD	2017	84,989	6.7L V-8 Diesel Turbocharged	Diesel	3	42,500
Ford	Escape	SE FWD	2017	162,391	1.5L Inline-4 Gas Turbocharged	Gas	1	9,991
Ford	Fusion	SE FWD	2017	72,142	2.5L Inline-4 Gas	Gas	2	9,483
Ford	Fiesta	SE Sedan	2017	36,662	1.6L Inline-4 Gas	Gas	1	7,998
Ford	Escape	SE 4WD	2017	120,857	1.5L Inline-4 Gas Turbocharged	Gas	2	9,999
Ford	F-150	XL SuperCab 6.5' Box RWD	2017	83,218	3.5L V-6 Gas	Gas	0	18,995
Ford	Explorer	Base FWD	2017	184,919	3.5L V-6 Gas	Gas	1	11,000
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2017	150,522	5.0L V-8 Gas	Gas	1	22,899
Ford	Fusion	SE FWD	2017	103,237	2.5L Inline-4 Gas	Gas	2	9,299
Ford	Transit Connect Van	XL with Rear Symmetrical Doors LWB	2017	12,308	2.5L Inline-4 Gas	Gas	2	20,500
Ford	Edge	SEL FWD	2017	147,512	2.0L Inline-4 Gas Turbocharged	Gas	1	10,695
Ford	Fiesta	SE Sedan	2017	35,283	1.6L Inline-4 Gas	Gas	1	7,488
Ford	Transit Passenger Wagon	T-350 XLT with Sliding RH Door 148" EL High Roof	2017	182,046	3.7L V-6 Gas	Gas	2	15,998
Ford	F-150	XL SuperCab 6.5' Box RWD	2017	119,072	3.5L V-6 Gas	Gas	1	16,488
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2017	26,139	2.7L V-6 Gas Turbocharged	Gas	1	31,988
Ford	Super Duty F-250	XLT Crew Cab 6.75' Bed 4WD	2017	58,381	6.2L V-8 Gas	Gas	1	37,995
Ford	Fusion	S FWD	2017	90,285	2.5L Inline-4 Gas	Gas	1	7,995
Ford	Transit Passenger Wagon	T-350 XLT with Swing-Out RH Door 148" Low Roof	2017	58,400	3.7L V-6 Gas	Gas	1	17,800
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2017	52,950	5.0L V-8 Gas	Gas	0	32,850
Ford	Super Duty F-350	XLT Crew Cab 8' Bed 4WD DRW	2017	16,850	6.7L V-8 Diesel Turbocharged	Diesel	1	49,995
Ford	F-150	XL SuperCrew 5.5' Box 4WD	2017	34,023	5.0L V-8 Gas	Gas	1	31,890
Ford	Explorer	Limited FWD	2017	41,520	2.3L Inline-4 Gas Turbocharged	Gas	1	21,588
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2017	57,925	5.0L V-8 Gas	Gas	1	33,999
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2017	83,399	5.0L V-8 Gas	Gas	2	27,794
Ford	Fusion	SE FWD	2017	97,118	2.5L Inline-4 Gas	Gas	1	8,999
Ford	F-150	XLT Regular Cab 6.5' Box RWD	2017	72,697	5.0L V-8 Gas	Gas	1	19,990
Ford	Escape	SE 4WD	2017	39,949	1.5L Inline-4 Gas Turbocharged	Gas	1	12,595
Ford	Super Duty F-250	XLT Crew Cab 6.75' Bed 4WD	2017	98,607	6.2L V-8 Gas	Gas	3	32,950
Ford	Edge	SEL AWD	2017	61,268	3.5L V-6 Gas Turbocharged	Gas	1	14,900
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2017	49,620	2.7L V-6 Gas Turbocharged	Gas	1	31,928
Ford	Explorer	XLT FWD	2017	32,824	3.5L V-6 Gas	Gas	1	21,188
Ford	Explorer	XLT FWD	2017	41,170	3.5L V-6 Gas	Gas	1	22,480
Ford	Fusion	SE FWD	2017	85,773	1.5L Inline-4 Gas Turbocharged	Gas	2	8,980
Ford	Super Duty F-250	XLT Crew Cab 6.75' Bed 4WD	2017	84,989	6.7L V-8 Diesel Turbocharged	Diesel	3	42,500
Ford	Escape	SE FWD	2017	162,391	1.5L Inline-4 Gas Turbocharged	Gas	1	9,991
Ford	Fusion	SE FWD	2017	72,142	2.5L Inline-4 Gas	Gas	2	9,483
Ford	Fiesta	SE Sedan	2017	36,662	1.6L Inline-4 Gas	Gas	1	7,998
Ford	Escape	SE 4WD	2017	120,857	1.5L Inline-4 Gas Turbocharged	Gas	2	9,999
Ford	F-150	XL SuperCab 6.5' Box RWD	2017	83,218	3.5L V-6 Gas	Gas	0	18,995
Ford	Explorer	Base FWD	2017	184,919	3.5L V-6 Gas	Gas	1	11,000
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2017	150,522	5.0L V-8 Gas	Gas	1	22,899
Ford	Fusion	SE FWD	2017	103,237	2.5L Inline-4 Gas	Gas	2	9,299
Ford	Transit Connect Van	XL with Rear Symmetrical Doors LWB	2017	12,308	2.5L Inline-4 Gas	Gas	2	20,500
Ford	Edge	SEL FWD	2017	147,512	2.0L Inline-4 Gas Turbocharged	Gas	1	10,695
Ford	Fiesta	SE Sedan	2017	35,283	1.6L Inline-4 Gas	Gas	1	7,488
Ford	Transit Passenger Wagon	T-350 XLT with Sliding RH Door 148" EL High Roof	2017	182,046	3.7L V-6 Gas	Gas	2	15,998
Ford	F-150	XL SuperCab 6.5' Box RWD	2017	119,072	3.5L V-6 Gas	Gas	1	16,488
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2017	26,139	2.7L V-6 Gas Turbocharged	Gas	1	31,988
Ford	Super Duty F-250	XLT Crew Cab 6.75' Bed 4WD	2017	58,381	6.2L V-8 Gas	Gas	1	37,995
Ford	Fusion	S FWD	2017	90,285	2.5L Inline-4 Gas	Gas	1	7,995
Ford	Transit Passenger Wagon	T-350 XLT with Swing-Out RH Door 148" Low Roof	2017	58,400	3.7L V-6 Gas	Gas	1	17,800
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2017	52,950	5.0L V-8 Gas	Gas	0	32,850
Ford	Super Duty F-350	XLT Crew Cab 8' Bed 4WD DRW	2017	16,850	6.7L V-8 Diesel Turbocharged	Diesel	1	49,995
Ford	F-150	XL SuperCrew 5.5' Box 4WD	2017	34,023	5.0L V-8 Gas	Gas	1	31,890
Ford	Explorer	Limited FWD	2017	41,520	2.3L Inline-4 Gas Turbocharged	Gas	1	21,588
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2017	57,925	5.0L V-8 Gas	Gas	1	33,999
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2017	83,399	5.0L V-8 Gas	Gas	2	27,794
Ford	Fusion	SE FWD	2017	97,118	2.5L Inline-4 Gas	Gas	1	8,999
Ford	F-150	XLT Regular Cab 6.5' Box RWD	2017	72,697	5.0L V-8 Gas	Gas	1	19,990
Ford	Escape	SE 4WD	2017	39,949	1.5L Inline-4 Gas Turbocharged	Gas	1	12,595
Ford	Super Duty F-250	XLT Crew Cab 6.75' Bed 4WD	2017	98,607	6.2L V-8 Gas	Gas	3	32,950
Ford	Edge	SEL AWD	2017	61,268	3.5L V-6 Gas Turbocharged	Gas	1	14,900
Ford	Expedition	EL XLT RWD	2017	89,873	3.5L V-6 Gas Turbocharged	Gas	2	19,850
Ford	Focus	SE Sedan	2017	87,471	2.0L Inline-4 Gas Turbocharged	Gas	0	8,295
Ford	Super Duty F-350	XLT Crew Cab 6.75' Bed 4WD SRW	2017	35,540	6.2L V-8 Gas	Gas	1	36,950
Ford	Super Duty F-250	King Ranch Crew Cab 6.75' Bed 4WD	2017	66,207	6.2L V-8 Gas	Gas	1	47,282
Ford	Super Duty F-350	XLT Crew Cab 6.75' Bed 4WD SRW	2017	51,501	6.7L V-8 Diesel Turbocharged	Diesel	1	50,000
Ford	Explorer	XLT FWD	2017	38,708	2.3L V-4 Gas Turbocharged	Gas	2	21,995
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2017	28,631	2.7L V-6 Gas Turbocharged	Gas	0	28,998
Ford	F-150	XL SuperCab 8.0' Box RWD	2017	134,177	5.0L V-8 Gas Turbocharged	Gas	1	12,700
Ford	Focus	SE Sedan	2017	23,482	2.0L Inline-4 Gas Turbocharged	Gas	1	8,991
Ford	F-150	XLT SuperCrew 5.5' Box RWD	2017	95,412	3.5L V-6 Gas	Gas	4	22,000
Ford	Fiesta	S Sedan	2017	79,019	1.6L Inline-4 Gas	Gas	1	6,000
Ford	Escape	SE FWD	2017	49,955	1.5L Inline-4 Gas Turbocharged	Gas	1	13,167
Ford	Super Duty F-250	Lariat Crew Cab 8' Bed 4WD	2017	40,052	6.2L V-8 Gas	Gas	1	48,000
Ford	Focus	SE Hatchback	2017	60,598	2.0L Inline-4 Gas	Gas	1	9,199
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2017	30,790	3.5L V-6 Gas	Gas	1	27,500
Ford	Super Duty F-250	Platinum Crew Cab 8' Bed 4WD	2017	39,609	6.2L V-8 Gas	Gas	0	56,998
Ford	Escape	Titanium FWD	2017	105,887	1.5L Inline-4 Gas Turbocharged	Gas	1	10,490
Ford	Super Duty F-350	XLT Crew Cab 6.75' Bed 4WD SRW	2017	91,499	6.2L V-8 Gas	Gas	1	35,000
Ford	C-Max	Energi SE	2017	43,055	2.0L Inline-4 Plug-In Hybrid	Plug-In Hybrid	1	10,499
Ford	Focus	SE Sedan	2017	92,145	2.0L Inline-4 Gas Turbocharged	Gas	0	7,995
Ford	Fiesta	SE Hatchback	2017	36,952	1.6L Inline-4 Gas	Gas	1	8,464
Ford	Super Duty F-350	XLT Crew Cab 6.75' Bed 4WD SRW	2017	39,946	6.2L V-8 Gas	Gas	0	43,999
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2017	102,522	3.5L V-6 Gas Turbocharged	Gas	2	25,666
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2017	85,501	3.5L V-6 Gas	Gas	2	24,522
Ford	Super Duty F-350	Lariat Crew Cab 6.75' Bed 4WD SRW	2017	93,612	6.2L V-8 Gas	Gas	1	44,995
Ford	F-150	Lariat SuperCrew 5.5' Box 4WD	2017	168,799	5.0L V-8 Gas Turbocharged	Gas	1	25,938
Ford	Fusion	SE FWD	2017	64,525	2.5L Inline-4 Gas	Gas	2	10,995
Ford	Transit Passenger Wagon	T-350 XL with Sliding RH Door 148" Low Roof	2017	73,995	3.7L V-6 Gas	Gas	2	20,000
Ford	Transit Passenger Wagon	T-350 XL with Swing-Out RH Door 148" Low Roof	2017	99,950	3.7L V-6 Gas	Gas	2	17,500
Ford	F-150	XL SuperCrew 5.5' Box 4WD	2017	45,163	5.0L V-8 Gas	Gas	2	29,784
Ford	Fusion	Hybrid SE FWD	2017	39,768	2.0L Inline-4 Hybrid	Hybrid	1	9,999
Ford	Explorer	XLT FWD	2017	50,083	3.5L V-6 Gas	Gas	2	20,887
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2017	172,322	5.0L V-8 Gas	Gas	1	19,998
Ford	Super Duty F-250	XL SuperCab 8' Bed RWD	2017	170,077	6.2L V-8 Gas	Gas	1	18,558
Ford	Fusion	Hybrid SE FWD	2018	62,173	2.0L Inline-4 Hybrid	Hybrid	1	11,688
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2018	15,307	2.7L V-6 Gas Turbocharged	Gas	1	36,128
Ford	Explorer	Limited 4WD	2018	41,857	2.3L Inline-4 Gas Turbocharged	Gas	1	28,900
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2018	41,983	5.0L V-8 Gas	Gas	1	33,999
Ford	F-150	XLT SuperCrew 5.5' Box 4WD	2018	64,206	3.5L V-6 Gas Turbocharged	Gas	1	30,996
